date,open,high,low,close,adjusted_close,volume,ticker
2025-01-29,93.26,93.42,92.45,92.51,92.0828,50136,EXI2.XETRA
2025-01-30,93.05,93.41,92.28,92.76,92.3317,96792,EXI2.XETRA
2025-01-31,93.74,94.54,93.74,94.29,93.8546,52870,EXI2.XETRA
2025-02-03,92.89,93.27,92.48,93.18,92.7497,78683,EXI2.XETRA
2025-02-04,93.01,93.31,92.5,93.28,92.8493,36277,EXI2.XETRA
2025-02-05,92.83,92.97,92.29,92.97,92.5407,27441,EXI2.XETRA
2025-02-06,93.67,94.1,93.61,94.1,93.6655,16585,EXI2.XETRA
2025-02-07,93.84,94.17,93.4,93.45,93.0185,45763,EXI2.XETRA
2025-02-10,93.88,94.48,93.63,94.34,93.9044,54561,EXI2.XETRA
2025-02-11,94.03,94.09,93.63,93.83,93.3967,28554,EXI2.XETRA
2025-02-12,93.69,93.79,92.92,93.3,92.8692,24793,EXI2.XETRA
2025-02-13,93.32,93.82,93.03,93.5,93.0682,40502,EXI2.XETRA
2025-02-14,93.94,93.94,93.14,93.33,92.899,50098,EXI2.XETRA
2025-02-17,93.74,93.89,93.6,93.82,93.3868,49032,EXI2.XETRA
2025-02-18,94.24,94.31,93.53,93.65,93.2176,39962,EXI2.XETRA
2025-02-19,93.87,94.14,93.59,94.09,93.6555,14328,EXI2.XETRA
2025-02-20,93.96,94.03,93.1,93.47,93.0384,16987,EXI2.XETRA
2025-02-21,93.45,93.84,93.22,93.57,93.1379,19312,EXI2.XETRA
2025-02-24,92.43,92.81,91.64,92.2,91.7742,34048,EXI2.XETRA
2025-02-25,91.21,91.56,89.91,90.07,89.6541,34430,EXI2.XETRA
2025-02-26,91.09,91.47,90.73,91.38,90.958,29707,EXI2.XETRA
2025-02-27,91.12,91.74,90.5,91.16,90.7391,31349,EXI2.XETRA
2025-02-28,89.69,90.0,88.74,89.68,89.2659,91834,EXI2.XETRA
2025-03-03,91.02,91.05,89.28,89.75,89.3356,126885,EXI2.XETRA
2025-03-04,88.25,88.42,86.65,86.9,86.4987,118142,EXI2.XETRA
2025-03-05,87.03,87.06,85.28,85.34,84.9459,145310,EXI2.XETRA
2025-03-06,85.92,85.99,84.73,85.28,84.8862,95753,EXI2.XETRA
2025-03-07,84.88,85.0,83.65,83.8,83.413,43944,EXI2.XETRA
2025-03-10,84.53,84.6,82.48,82.68,82.2982,130439,EXI2.XETRA
2025-03-11,81.98,82.29,80.91,81.21,80.835,98982,EXI2.XETRA
2025-03-12,81.66,82.73,81.32,82.39,82.0095,45625,EXI2.XETRA
2025-03-13,81.81,82.53,81.21,81.34,80.9644,36035,EXI2.XETRA
2025-03-14,81.66,82.39,81.39,82.24,81.8602,21556,EXI2.XETRA
2025-03-17,82.14,82.78,81.82,81.96,81.6663,69325,EXI2.XETRA
2025-03-18,82.12,82.36,81.1,81.27,80.9787,44280,EXI2.XETRA
2025-03-19,81.38,82.46,81.34,82.29,81.9951,16603,EXI2.XETRA
2025-03-20,83.14,83.61,82.28,82.84,82.5431,44881,EXI2.XETRA
2025-03-21,82.6,82.79,81.86,82.76,82.4634,46584,EXI2.XETRA
2025-03-24,83.97,84.75,83.76,84.7,84.3964,74488,EXI2.XETRA
2025-03-25,84.89,85.15,84.6,84.94,84.6356,59692,EXI2.XETRA
2025-03-26,85.2,85.2,84.08,84.2,83.8982,38382,EXI2.XETRA
2025-03-27,83.71,84.05,83.18,83.69,83.3901,64008,EXI2.XETRA
2025-03-28,83.07,83.4,81.28,81.34,81.0485,22533,EXI2.XETRA
2025-03-31,79.84,80.4,78.0,80.2,79.9126,114555,EXI2.XETRA
2025-04-01,81.5,81.92,80.77,81.79,81.4969,84441,EXI2.XETRA
2025-04-02,81.68,81.7,80.66,81.57,81.2777,50987,EXI2.XETRA
2025-04-03,78.39,78.89,76.4,77.24,76.9632,88850,EXI2.XETRA
2025-04-04,76.27,76.54,72.94,73.56,73.2964,101928,EXI2.XETRA
2025-04-07,68.62,73.8,68.12,72.02,71.7619,103009,EXI2.XETRA
2025-04-08,73.33,75.9,73.24,74.47,74.2031,52348,EXI2.XETRA
2025-04-09,70.88,71.76,69.17,70.92,70.6658,62491,EXI2.XETRA
2025-04-10,77.99,78.02,73.61,73.61,73.3462,43134,EXI2.XETRA
2025-04-11,74.03,74.09,71.95,73.6,73.3362,29780,EXI2.XETRA
2025-04-14,75.14,76.25,74.9,74.92,74.6515,30245,EXI2.XETRA
2025-04-15,75.17,75.74,74.8,75.46,75.1896,30335,EXI2.XETRA
2025-04-16,73.44,74.32,73.05,73.78,73.5156,12952,EXI2.XETRA
2025-04-17,73.3,73.78,72.57,72.99,72.7284,28150,EXI2.XETRA
