date,open,high,low,close,adjusted_close,volume,ticker
2025-01-27,88.62,89.87,86.98,89.52,89.1127,12607,XUCD.XETRA
2025-01-28,90.39,91.06,90.04,90.67,90.2575,3666,XUCD.XETRA
2025-01-29,91.14,91.54,90.86,90.86,90.4466,905,XUCD.XETRA
2025-01-30,91.66,91.85,90.72,91.16,90.7453,2592,XUCD.XETRA
2025-01-31,91.72,92.77,91.68,92.54,92.119,3757,XUCD.XETRA
2025-02-03,91.17,91.35,89.85,91.17,90.7552,1769,XUCD.XETRA
2025-02-04,90.8,91.38,90.28,91.35,90.9344,2123,XUCD.XETRA
2025-02-05,90.98,90.98,90.08,90.08,89.6702,1307,XUCD.XETRA
2025-02-06,90.7,90.96,90.42,90.55,90.138,1343,XUCD.XETRA
2025-02-07,89.37,90.35,89.35,89.52,89.1127,3194,XUCD.XETRA
2025-02-10,89.07,90.14,89.07,89.88,89.4711,1782,XUCD.XETRA
2025-02-11,89.3,89.38,88.43,88.43,88.0277,432,XUCD.XETRA
2025-02-12,88.09,88.09,87.51,87.75,87.3508,2108,XUCD.XETRA
2025-02-13,87.57,88.72,87.57,88.24,87.8386,1003,XUCD.XETRA
2025-02-14,88.85,88.88,88.01,88.11,87.7091,397,XUCD.XETRA
2025-02-17,88.47,88.56,88.1,88.32,87.9182,1428,XUCD.XETRA
2025-02-18,88.77,89.0,87.84,87.84,87.4404,12522,XUCD.XETRA
2025-02-19,88.03,88.13,87.7,87.91,87.7032,1556,XUCD.XETRA
2025-02-20,88.01,88.02,86.36,86.36,86.1568,667,XUCD.XETRA
2025-02-21,86.77,87.23,85.98,86.09,85.8874,450,XUCD.XETRA
2025-02-24,84.79,85.3,83.57,84.19,83.9919,2833,XUCD.XETRA
2025-02-25,83.13,83.62,81.41,81.41,81.2184,2483,XUCD.XETRA
2025-02-26,83.08,83.79,83.03,83.56,83.3634,5220,XUCD.XETRA
2025-02-27,83.04,83.55,82.1,83.22,83.0242,948,XUCD.XETRA
2025-02-28,81.57,82.74,81.57,82.44,82.246,1956,XUCD.XETRA
2025-03-03,83.7,83.72,82.32,82.32,82.1263,3482,XUCD.XETRA
2025-03-04,80.28,80.64,77.88,78.14,77.9561,2593,XUCD.XETRA
2025-03-05,78.82,78.82,77.26,77.26,77.0782,3440,XUCD.XETRA
2025-03-06,77.81,77.99,76.55,77.09,76.9086,1356,XUCD.XETRA
2025-03-07,75.84,75.84,73.83,73.83,73.6563,3868,XUCD.XETRA
2025-03-10,74.78,74.78,73.15,73.15,72.9779,15156,XUCD.XETRA
2025-03-11,72.3,73.0,71.36,71.75,71.5812,3439,XUCD.XETRA
2025-03-12,72.23,72.94,71.92,72.89,72.7185,5057,XUCD.XETRA
2025-03-13,72.65,72.89,71.1,71.11,70.9427,1399,XUCD.XETRA
2025-03-14,71.89,72.17,71.59,72.17,72.0002,1067,XUCD.XETRA
2025-03-17,72.1,72.33,71.55,71.57,71.4016,1468,XUCD.XETRA
2025-03-18,71.74,71.77,70.43,70.57,70.404,1680,XUCD.XETRA
2025-03-19,70.86,72.0,70.86,71.75,71.5812,462,XUCD.XETRA
2025-03-20,72.73,73.57,71.71,72.45,72.2795,3876,XUCD.XETRA
2025-03-21,72.34,72.6,71.56,72.58,72.4092,6031,XUCD.XETRA
2025-03-24,73.76,75.84,73.76,75.73,75.5518,2137,XUCD.XETRA
2025-03-25,76.38,76.56,75.97,76.24,76.0606,1191,XUCD.XETRA
2025-03-26,77.04,77.07,75.98,76.07,75.891,949,XUCD.XETRA
2025-03-27,75.59,76.81,75.42,76.19,76.0107,2117,XUCD.XETRA
2025-03-28,75.49,75.91,73.2,73.2,73.0278,10920,XUCD.XETRA
2025-03-31,71.77,72.19,71.47,72.12,71.9503,3628,XUCD.XETRA
2025-04-01,73.41,74.12,72.68,73.93,73.756,1244,XUCD.XETRA
2025-04-02,73.96,74.22,72.53,74.22,74.0454,11825,XUCD.XETRA
2025-04-03,71.0,71.24,68.89,69.48,69.3165,1532,XUCD.XETRA
2025-04-04,68.79,69.12,65.33,67.83,67.6704,10717,XUCD.XETRA
2025-04-07,62.9,66.69,61.94,65.62,65.4656,4623,XUCD.XETRA
