date,open,high,low,close,adjusted_close,volume,ticker
2025-03-20,63.39,63.8,63.0,63.34,63.34,44364,IS3Q.XETRA
2025-03-21,63.17,63.2,62.6,63.01,63.01,41206,IS3Q.XETRA
2025-03-24,63.47,64.09,63.46,64.0,64.0,85054,IS3Q.XETRA
2025-03-25,64.09,64.27,64.0,64.13,64.13,34659,IS3Q.XETRA
2025-03-26,64.26,64.36,63.92,63.95,63.95,23496,IS3Q.XETRA
2025-03-27,63.78,63.97,63.4,63.76,63.76,20145,IS3Q.XETRA
2025-03-28,63.49,63.69,62.57,62.59,62.59,31688,IS3Q.XETRA
2025-03-31,61.98,62.25,61.68,62.25,62.25,27067,IS3Q.XETRA
2025-04-01,62.84,63.09,62.35,62.96,62.96,48025,IS3Q.XETRA
2025-04-02,62.98,63.0,62.36,62.83,62.83,44367,IS3Q.XETRA
2025-04-03,60.81,61.13,59.6,59.66,59.66,70463,IS3Q.XETRA
2025-04-04,59.4,59.58,57.3,57.7,57.7,104273,IS3Q.XETRA
2025-04-07,54.25,58.57,53.71,55.86,55.86,192145,IS3Q.XETRA
2025-04-08,56.73,58.47,56.7,57.63,57.63,77148,IS3Q.XETRA
2025-04-09,55.28,55.67,53.86,55.02,55.02,139861,IS3Q.XETRA
2025-04-10,59.61,59.81,56.98,56.98,56.98,108004,IS3Q.XETRA
2025-04-11,57.25,57.25,55.88,56.61,56.61,27608,IS3Q.XETRA
2025-04-14,57.83,58.7,57.79,58.12,58.12,26705,IS3Q.XETRA
2025-04-15,58.37,58.91,58.1,58.63,58.63,38153,IS3Q.XETRA
2025-04-16,57.5,57.87,57.28,57.86,57.86,40167,IS3Q.XETRA
2025-04-17,57.47,57.64,56.9,57.19,57.19,11348,IS3Q.XETRA
2025-04-22,56.13,56.74,55.91,56.68,56.68,68657,IS3Q.XETRA
2025-04-23,58.03,58.79,57.93,58.14,58.14,56757,IS3Q.XETRA
2025-04-24,57.83,58.68,57.6,58.63,58.63,26883,IS3Q.XETRA
2025-04-25,59.26,59.31,58.52,58.71,58.71,26898,IS3Q.XETRA
2025-04-28,59.15,59.34,58.84,58.84,58.84,15250,IS3Q.XETRA
2025-04-29,59.16,59.4,58.83,59.18,59.18,32515,IS3Q.XETRA
2025-04-30,59.46,59.7,58.53,59.49,59.49,29559,IS3Q.XETRA
2025-05-02,60.44,60.83,60.24,60.83,60.83,53268,IS3Q.XETRA
2025-05-05,60.74,60.98,60.53,60.92,60.92,20353,IS3Q.XETRA
2025-05-06,60.77,60.79,60.21,60.6,60.6,18387,IS3Q.XETRA
2025-05-07,60.47,60.6,60.18,60.32,60.32,16875,IS3Q.XETRA
2025-05-08,61.1,61.36,60.72,61.19,61.19,21234,IS3Q.XETRA
2025-05-09,61.17,61.32,60.76,61.02,61.02,23316,IS3Q.XETRA
2025-05-12,62.46,63.18,62.46,62.91,62.91,68364,IS3Q.XETRA
2025-05-13,63.07,63.37,63.02,63.25,63.25,35500,IS3Q.XETRA
2025-05-14,63.07,63.14,62.66,62.97,62.97,33005,IS3Q.XETRA
2025-05-15,62.67,63.36,62.6,63.36,63.36,49088,IS3Q.XETRA
2025-05-16,63.34,63.73,63.34,63.73,63.73,29841,IS3Q.XETRA
2025-05-19,63.19,63.47,62.74,63.47,63.47,34913,IS3Q.XETRA
