date,open,high,low,close,adjusted_close,volume,ticker
2025-05-26,5.2088,5.2212,5.2026,5.2212,5.2212,40850,AMEM.XETRA
2025-05-27,5.2008,5.2174,5.1904,5.2116,5.2116,71598,AMEM.XETRA
2025-05-28,5.2194,5.2224,5.2042,5.2068,5.2068,326380,AMEM.XETRA
2025-05-29,5.2666,5.2818,5.1906,5.1906,5.1906,116517,AMEM.XETRA
2025-05-30,5.173,5.1824,5.1314,5.1314,5.1314,195897,AMEM.XETRA
2025-06-02,5.1092,5.1314,5.0964,5.1162,5.1162,167530,AMEM.XETRA
2025-06-03,5.1408,5.1694,5.1352,5.1694,5.1694,33846,AMEM.XETRA
2025-06-04,5.2072,5.2336,5.2014,5.2202,5.2202,147391,AMEM.XETRA
2025-06-05,5.2496,5.265,5.22,5.2588,5.2588,98221,AMEM.XETRA
2025-06-06,5.2484,5.2746,5.2428,5.269,5.269,146038,AMEM.XETRA
2025-06-09,5.3034,5.3172,5.2996,5.316,5.316,203672,AMEM.XETRA
2025-06-10,5.3276,5.3368,5.3238,5.3248,5.3248,165056,AMEM.XETRA
2025-06-11,5.365,5.3792,5.3506,5.3552,5.3552,80988,AMEM.XETRA
2025-06-12,5.3242,5.329,5.2776,5.3044,5.3044,56528,AMEM.XETRA
2025-06-13,5.2246,5.2548,5.2218,5.2396,5.2396,142991,AMEM.XETRA
2025-06-16,5.2734,5.301,5.2616,5.2956,5.2956,269368,AMEM.XETRA
2025-06-17,5.262,5.2676,5.2484,5.2648,5.2648,23637,AMEM.XETRA
2025-06-18,5.263,5.263,5.245,5.248,5.248,214712,AMEM.XETRA
2025-06-19,5.2152,5.2152,5.186,5.186,5.186,41348,AMEM.XETRA
2025-06-20,5.2336,5.2628,5.2128,5.218,5.218,90081,AMEM.XETRA
2025-06-23,5.2094,5.2342,5.2094,5.2138,5.2138,83508,AMEM.XETRA
2025-06-24,5.3134,5.3284,5.2984,5.3284,5.3284,94325,AMEM.XETRA
