date,open,high,low,close,adjusted_close,volume,ticker
2025-02-07,53.87,53.92,53.47,53.59,52.3462,253285,EXW1.XETRA
2025-02-10,53.74,54.0,53.67,53.96,52.7076,150401,EXW1.XETRA
2025-02-11,53.97,54.31,53.91,54.27,53.0104,80690,EXW1.XETRA
2025-02-12,54.46,54.55,53.99,54.41,53.1472,261695,EXW1.XETRA
2025-02-13,54.96,55.39,54.73,55.39,54.1044,502777,EXW1.XETRA
2025-02-14,55.37,55.63,55.24,55.35,54.0654,168783,EXW1.XETRA
2025-02-17,55.35,55.69,55.35,55.65,54.3584,591522,EXW1.XETRA
2025-02-18,55.72,55.9,55.5,55.8,54.5049,847716,EXW1.XETRA
2025-02-19,55.84,55.85,54.98,55.03,53.7528,569825,EXW1.XETRA
2025-02-20,55.21,55.45,55.0,55.05,53.7723,122523,EXW1.XETRA
2025-02-21,55.1,55.32,54.99,55.19,53.9091,86973,EXW1.XETRA
2025-02-24,55.19,55.27,54.71,54.98,53.7039,320061,EXW1.XETRA
2025-02-25,54.8,55.22,54.71,54.93,53.6551,144317,EXW1.XETRA
2025-02-26,55.28,55.79,55.25,55.74,54.4463,161748,EXW1.XETRA
2025-02-27,55.23,55.43,54.83,55.17,53.8895,462873,EXW1.XETRA
2025-02-28,54.7,55.11,54.57,55.11,53.8309,185702,EXW1.XETRA
2025-03-03,55.21,56.13,54.83,55.95,54.6514,206759,EXW1.XETRA
2025-03-04,55.22,55.22,54.13,54.34,53.0788,1994006,EXW1.XETRA
2025-03-05,55.25,55.72,55.22,55.32,54.0361,1004657,EXW1.XETRA
2025-03-06,55.7,55.84,54.94,55.57,54.2803,346331,EXW1.XETRA
2025-03-07,55.24,55.35,54.75,55.07,53.7919,123162,EXW1.XETRA
2025-03-10,55.28,55.29,54.17,54.28,53.0202,2343676,EXW1.XETRA
2025-03-11,54.42,54.7,53.39,53.52,52.2778,2639951,EXW1.XETRA
2025-03-12,53.96,54.46,53.58,54.02,52.7662,2034459,EXW1.XETRA
2025-03-13,53.83,54.27,53.55,53.65,52.4048,546471,EXW1.XETRA
2025-03-14,53.56,54.5,53.54,54.47,53.2058,527504,EXW1.XETRA
2025-03-17,54.21,54.73,54.12,54.73,53.6006,290541,EXW1.XETRA
2025-03-18,54.91,55.25,54.84,55.09,53.9532,4044322,EXW1.XETRA
2025-03-19,54.88,55.4,54.85,55.32,54.1784,456143,EXW1.XETRA
2025-03-20,55.35,55.4,54.58,54.75,53.6202,692343,EXW1.XETRA
2025-03-21,54.58,54.61,54.22,54.46,53.3362,676687,EXW1.XETRA
2025-03-24,54.95,55.02,54.35,54.43,53.3068,344823,EXW1.XETRA
2025-03-25,54.7,55.28,54.6,55.07,53.9336,321722,EXW1.XETRA
2025-03-26,55.26,55.27,54.39,54.45,53.3264,415135,EXW1.XETRA
2025-03-27,53.89,54.34,53.74,54.15,53.0326,2782280,EXW1.XETRA
2025-03-28,53.92,54.11,53.53,53.71,52.6016,3260283,EXW1.XETRA
2025-03-31,53.19,53.3,52.57,52.89,51.7986,2867834,EXW1.XETRA
2025-04-01,53.3,53.69,53.15,53.55,52.4449,261898,EXW1.XETRA
2025-04-02,53.4,53.42,52.99,53.42,52.3176,444883,EXW1.XETRA
2025-04-03,52.31,52.5,51.4,51.49,50.4274,7412525,EXW1.XETRA
2025-04-04,51.02,51.13,48.6,49.125,48.1112,6870632,EXW1.XETRA
2025-04-07,46.405,49.4,45.885,46.905,45.9371,2490958,EXW1.XETRA
2025-04-08,47.45,48.675,47.085,48.16,47.1662,1167601,EXW1.XETRA
2025-04-09,46.97,47.405,46.005,46.545,45.5845,4907356,EXW1.XETRA
2025-04-10,50.13,50.26,48.49,48.49,47.4894,992800,EXW1.XETRA
2025-04-11,49.1,49.1,47.695,48.295,47.2984,676065,EXW1.XETRA
2025-04-14,49.145,49.76,49.065,49.47,48.4491,544037,EXW1.XETRA
2025-04-15,49.63,50.18,49.525,50.12,49.0857,452560,EXW1.XETRA
2025-04-16,49.63,50.05,49.325,50.05,49.0172,256265,EXW1.XETRA
2025-04-17,50.01,50.12,49.625,49.775,48.7478,249533,EXW1.XETRA
2025-04-22,49.685,50.1,49.465,50.1,49.0661,267790,EXW1.XETRA
2025-04-23,51.04,51.77,51.0,51.51,50.447,1106397,EXW1.XETRA
2025-04-24,51.33,51.76,51.01,51.73,50.6625,163623,EXW1.XETRA
2025-04-25,52.09,52.26,51.9,52.16,51.0836,201973,EXW1.XETRA
2025-04-28,52.37,52.6,52.26,52.27,51.1913,323232,EXW1.XETRA
2025-04-29,52.35,52.47,52.05,52.25,51.1718,536992,EXW1.XETRA
2025-04-30,52.39,52.48,51.67,52.16,51.0836,597457,EXW1.XETRA
2025-05-02,52.88,53.5,52.79,53.5,52.396,1633438,EXW1.XETRA
2025-05-05,53.51,53.71,53.45,53.66,52.5527,2580644,EXW1.XETRA
2025-05-06,53.73,53.73,53.0,53.48,52.3764,673997,EXW1.XETRA
2025-05-07,53.42,53.48,53.1,53.2,52.1022,839945,EXW1.XETRA
2025-05-08,53.55,53.98,53.53,53.8,52.6898,547069,EXW1.XETRA
2025-05-09,54.0,54.21,53.97,54.09,52.9738,1034837,EXW1.XETRA
2025-05-12,55.1,55.25,54.5,54.96,53.8258,1286142,EXW1.XETRA
2025-05-13,54.94,55.25,54.92,55.25,54.1099,593202,EXW1.XETRA
2025-05-14,55.3,55.33,54.85,55.12,53.9825,205191,EXW1.XETRA
2025-05-15,54.89,55.23,54.74,55.21,54.0707,156311,EXW1.XETRA
2025-05-16,55.36,55.62,55.22,55.42,54.2763,441610,EXW1.XETRA
2025-05-19,55.38,55.56,55.12,55.56,54.4135,1158985,EXW1.XETRA
2025-05-20,55.69,55.97,55.56,55.87,54.7171,3818072,EXW1.XETRA
2025-05-21,55.72,55.95,55.45,55.83,54.6779,375921,EXW1.XETRA
2025-05-22,55.61,55.62,55.15,55.56,54.4135,132407,EXW1.XETRA
2025-05-23,55.67,55.73,53.8,54.55,53.4243,1507077,EXW1.XETRA
2025-05-26,55.4,55.4,55.14,55.26,54.1196,302607,EXW1.XETRA
2025-05-27,55.26,55.68,55.25,55.51,54.3645,224561,EXW1.XETRA
2025-05-28,55.48,55.58,55.08,55.08,53.9434,165967,EXW1.XETRA
2025-05-29,55.58,55.71,54.98,55.05,53.914,262877,EXW1.XETRA
2025-05-30,55.05,55.34,54.95,54.95,53.816,99061,EXW1.XETRA
2025-06-02,54.76,54.95,54.38,54.85,53.7181,126102,EXW1.XETRA
2025-06-03,55.06,55.08,54.6,55.06,53.9238,61087,EXW1.XETRA
2025-06-04,55.31,55.56,55.2,55.38,54.2372,507892,EXW1.XETRA
2025-06-05,55.49,55.66,55.13,55.42,54.2763,155222,EXW1.XETRA
2025-06-06,55.41,55.67,55.3,55.63,54.482,588016,EXW1.XETRA
2025-06-09,55.59,55.59,55.29,55.55,54.4037,80525,EXW1.XETRA
2025-06-10,55.54,55.6,55.31,55.47,54.3253,130304,EXW1.XETRA
2025-06-11,55.56,55.63,55.25,55.29,54.149,185313,EXW1.XETRA
2025-06-12,54.94,55.16,54.62,54.94,53.8063,825443,EXW1.XETRA
2025-06-13,54.14,54.44,54.05,54.28,53.1599,1812591,EXW1.XETRA
2025-06-16,54.07,54.37,53.94,54.3,53.5715,1835362,EXW1.XETRA
2025-06-17,53.82,53.92,53.55,53.79,53.0683,154850,EXW1.XETRA
2025-06-18,53.87,53.89,53.45,53.58,52.8612,246767,EXW1.XETRA
2025-06-19,53.3,53.32,52.93,52.94,52.2297,2731277,EXW1.XETRA
2025-06-20,53.27,53.74,53.24,53.33,52.6145,348972,EXW1.XETRA
2025-06-23,53.04,53.46,52.83,53.18,52.4665,183773,EXW1.XETRA
2025-06-24,54.22,54.22,53.82,53.95,53.2262,387067,EXW1.XETRA
2025-06-25,54.06,54.15,53.46,53.46,52.7428,285573,EXW1.XETRA
2025-06-26,53.68,53.68,53.2,53.42,52.7033,217304,EXW1.XETRA
2025-06-27,53.83,54.25,53.82,54.25,53.5222,166844,EXW1.XETRA
2025-06-30,54.37,54.37,53.96,54.03,53.3051,252716,EXW1.XETRA
2025-07-01,54.11,54.12,53.64,53.76,53.0387,626236,EXW1.XETRA
2025-07-02,54.12,54.2,53.86,54.13,53.4038,721287,EXW1.XETRA
2025-07-03,54.29,54.39,53.98,54.39,53.6603,282062,EXW1.XETRA
2025-07-04,54.16,54.16,53.72,53.86,53.1374,196446,EXW1.XETRA
2025-07-07,53.95,54.41,53.9,54.41,53.68,100481,EXW1.XETRA
2025-07-08,54.45,54.76,54.33,54.76,54.0253,266662,EXW1.XETRA
2025-07-09,54.89,55.51,54.85,55.47,54.7258,5775554,EXW1.XETRA
2025-07-10,55.61,55.68,55.35,55.38,54.637,1102024,EXW1.XETRA
2025-07-11,55.15,55.16,54.66,54.82,54.0845,308506,EXW1.XETRA
2025-07-14,54.37,54.68,54.34,54.68,53.9464,268440,EXW1.XETRA
2025-07-15,54.9,54.95,54.5,54.5,53.7688,610805,EXW1.XETRA
2025-07-16,54.19,54.48,53.96,53.96,53.2361,797448,EXW1.XETRA
2025-07-17,54.5,54.78,54.37,54.78,54.0451,495152,EXW1.XETRA
2025-07-18,54.97,55.05,54.55,54.56,53.828,139522,EXW1.XETRA
2025-07-21,54.59,54.6,54.2,54.44,53.7096,208307,EXW1.XETRA
2025-07-22,54.28,54.3,53.8,53.9,53.1769,3311933,EXW1.XETRA
2025-07-23,54.46,54.74,54.3,54.45,53.7195,1592972,EXW1.XETRA
2025-07-24,54.89,54.99,54.42,54.55,53.8181,1012939,EXW1.XETRA
2025-07-25,54.24,54.65,54.19,54.55,53.8181,192256,EXW1.XETRA
2025-07-28,55.2,55.22,54.31,54.37,53.6406,2548354,EXW1.XETRA
2025-07-29,54.58,55.14,54.58,54.8,54.0648,419743,EXW1.XETRA
2025-07-30,54.74,55.08,54.65,54.96,54.2226,711282,EXW1.XETRA
2025-07-31,55.1,55.22,54.23,54.24,53.5123,721774,EXW1.XETRA
2025-08-01,53.62,53.7,52.6,52.69,51.9831,3821929,EXW1.XETRA
2025-08-04,52.91,53.48,52.91,53.48,52.7625,1341527,EXW1.XETRA
2025-08-05,53.71,53.75,53.43,53.54,52.8217,697169,EXW1.XETRA
2025-08-06,53.77,53.89,53.6,53.7,52.9795,328731,EXW1.XETRA
2025-08-07,53.85,54.61,53.81,54.4,53.6702,2997733,EXW1.XETRA
2025-08-08,54.41,54.67,54.33,54.49,53.7589,3912547,EXW1.XETRA
2025-08-11,54.67,54.68,54.3,54.35,53.6208,364309,EXW1.XETRA
2025-08-12,54.51,54.52,54.14,54.4,53.6702,205402,EXW1.XETRA
2025-08-13,54.66,54.98,54.65,54.92,54.1832,55055,EXW1.XETRA
2025-08-14,54.92,55.41,54.92,55.41,54.6666,173959,EXW1.XETRA
2025-08-15,55.67,55.78,55.51,55.59,54.8442,467724,EXW1.XETRA
2025-08-18,55.42,55.45,55.16,55.37,54.6271,88649,EXW1.XETRA
2025-08-19,55.56,55.93,55.45,55.87,55.1204,378375,EXW1.XETRA
2025-08-20,55.59,55.96,55.59,55.76,55.0119,253725,EXW1.XETRA
2025-08-21,55.72,55.72,55.43,55.68,54.933,200691,EXW1.XETRA
2025-08-22,55.61,56.16,55.6,55.95,55.1994,150917,EXW1.XETRA
2025-08-25,55.75,55.83,55.45,55.45,54.7061,157052,EXW1.XETRA
2025-08-26,55.03,55.15,54.79,54.88,54.1437,361039,EXW1.XETRA
2025-08-27,55.02,55.06,54.69,54.99,54.2522,340606,EXW1.XETRA
2025-08-28,55.23,55.35,54.82,55.02,54.2818,118349,EXW1.XETRA
2025-08-29,54.89,54.94,54.53,54.53,53.7984,260317,EXW1.XETRA
2025-09-01,54.73,54.82,54.65,54.76,54.0253,3327733,EXW1.XETRA
2025-09-02,54.75,54.76,53.99,53.99,53.2657,3410023,EXW1.XETRA
2025-09-03,54.4,54.55,54.17,54.34,53.611,288686,EXW1.XETRA
2025-09-04,54.34,54.63,54.26,54.57,53.8379,259586,EXW1.XETRA
2025-09-05,54.77,54.82,54.14,54.3,53.5715,283919,EXW1.XETRA
2025-09-08,54.57,54.79,54.42,54.73,53.9957,472883,EXW1.XETRA
2025-09-09,54.8,54.97,54.53,54.75,54.0155,1242477,EXW1.XETRA
2025-09-10,55.02,55.2,54.62,54.66,53.9267,561361,EXW1.XETRA
2025-09-11,54.73,55.1,54.61,54.96,54.2226,128953,EXW1.XETRA
2025-09-12,55.01,55.03,54.71,54.98,54.2424,384296,EXW1.XETRA
2025-09-15,54.52,54.78,54.48,54.72,54.72,2753065,EXW1.XETRA
2025-09-16,54.68,54.76,54.02,54.05,54.05,379000,EXW1.XETRA
2025-09-17,54.19,54.26,53.92,54.02,54.02,303591,EXW1.XETRA
2025-09-18,54.36,54.94,54.36,54.91,54.91,964455,EXW1.XETRA
2025-09-19,54.92,55.24,54.84,54.92,54.92,3800122,EXW1.XETRA
2025-09-22,54.9,54.9,54.56,54.73,54.73,493934,EXW1.XETRA
2025-09-23,54.83,55.25,54.78,55.09,55.09,255268,EXW1.XETRA
2025-09-24,55.01,55.12,54.82,54.96,54.96,215530,EXW1.XETRA
2025-09-25,54.8,54.89,54.49,54.75,54.75,348978,EXW1.XETRA
2025-09-26,55.02,55.39,54.94,55.34,55.34,667369,EXW1.XETRA
2025-09-29,55.48,55.55,55.31,55.44,55.44,196900,EXW1.XETRA
2025-09-30,55.34,55.64,55.19,55.59,55.59,167342,EXW1.XETRA
2025-10-01,55.5,56.3,55.44,56.21,56.21,324286,EXW1.XETRA
2025-10-02,56.8,57.14,56.66,56.86,56.86,512141,EXW1.XETRA
2025-10-03,57.03,57.05,56.8,56.89,56.89,47834,EXW1.XETRA
2025-10-06,56.8,56.89,56.45,56.66,56.66,232823,EXW1.XETRA
2025-10-07,56.62,56.8,56.51,56.53,56.53,95021,EXW1.XETRA
2025-10-08,56.45,56.97,56.45,56.91,56.91,310083,EXW1.XETRA
2025-10-09,57.03,57.04,56.65,56.65,56.65,137344,EXW1.XETRA
2025-10-10,56.78,56.84,55.67,55.67,55.67,259768,EXW1.XETRA
2025-10-13,56.02,56.31,55.83,56.09,56.09,219440,EXW1.XETRA
2025-10-14,55.56,55.95,55.29,55.95,55.95,124961,EXW1.XETRA
2025-10-15,56.56,56.8,56.39,56.43,56.43,306097,EXW1.XETRA
2025-10-16,56.52,56.95,56.25,56.95,56.95,242709,EXW1.XETRA
2025-10-17,56.04,56.8,55.95,56.47,56.47,249276,EXW1.XETRA
2025-10-20,56.9,57.29,56.75,57.23,57.23,205508,EXW1.XETRA
2025-10-21,57.19,57.39,57.1,57.29,57.29,190324,EXW1.XETRA
2025-10-22,57.0,57.24,56.75,56.75,56.75,402456,EXW1.XETRA
2025-10-23,56.93,57.13,56.8,57.05,57.05,119167,EXW1.XETRA
2025-10-24,57.29,57.32,56.89,57.11,57.11,235289,EXW1.XETRA
2025-10-27,57.35,57.52,57.24,57.48,57.48,355529,EXW1.XETRA
2025-10-28,57.36,57.53,57.28,57.46,57.46,101844,EXW1.XETRA
2025-10-29,57.47,57.74,57.39,57.46,57.46,118158,EXW1.XETRA
2025-10-30,57.49,57.57,57.1,57.4,57.4,107585,EXW1.XETRA
2025-10-31,57.38,57.38,56.99,57.06,57.06,91349,EXW1.XETRA
2025-11-03,57.02,57.48,57.01,57.19,57.19,353666,EXW1.XETRA
2025-11-04,56.47,57.06,56.2,57.06,57.06,274217,EXW1.XETRA
2025-11-05,56.54,57.27,56.54,57.13,57.13,356724,EXW1.XETRA
2025-11-06,56.98,57.18,56.5,56.5,56.5,179228,EXW1.XETRA
2025-11-07,56.73,56.76,56.0,56.08,56.08,189678,EXW1.XETRA
2025-11-10,56.91,57.24,56.81,57.08,57.08,266284,EXW1.XETRA
